;Scopy version,f4beeb1
;Exported on,Monday September 30/09/2024
;Device,M2K
;Nr of samples,200
;Sample rate,0
;Tool,Network Analyzer
;Additional Information,Reference channel: 1
Sample,Frequency(Hz),Magnitude(dB),Phase(°)
89,33088.9,13.8656,167.305
90,34415.7,13.8491,166.742
91,35795.8,13.8454,165.962
92,37231.2,13.8236,165.608
93,38724.2,13.7968,164.974
94,40277,13.7789,164.256
95,41892.1,13.7521,163.974
96,43572,13.7373,163.119
97,45319.2,13.7194,162.478
98,47136.5,13.6853,161.78
99,49026.7,13.6468,161.123
100,50992.6,13.6146,160.415
101,53037.4,13.5637,159.624
102,55164.2,13.5356,158.933
103,57376.3,13.4877,157.809
104,59677.1,13.4365,157.051
105,62070.2,13.3902,156.212
106,64559.2,13.3343,155.019
107,67148,13.2717,154.371
108,69840.6,13.2305,153.846
109,72641.2,13.1615,152.883
110,75554.1,13.1224,152.033
111,78583.9,13.0521,150.568
112,81735.1,12.9849,149.543
113,85012.6,12.891,148.89
114,88421.6,12.7839,147.369
115,91967.4,12.702,146.932
116,95655.2,12.656,145.759
117,99491,12.5396,144.411
118,103481,12.416,143.002
119,107630,12.3052,141.779
120,111946,12.1961,140.752
121,116435,12.087,139.385
122,121104,11.9462,138.056
123,125960,11.8144,136.841
124,131011,11.6719,135.317
125,136265,11.514,134.271
126,141729,11.3446,132.874
127,147413,11.1843,131.423
128,153324,11.0111,130.207
129,159472,10.8245,128.503
130,165867,10.6323,127.541
131,172518,10.4449,126.288
132,179436,10.2214,124.368
133,186632,10.0279,123.358
134,194115,9.7957,122.221
135,201899,9.5863,120.692
136,209996,9.36479,119.304
137,218416,9.12986,118.082
138,227175,8.89475,116.624
139,236285,8.64596,115.07
140,245760,8.4029,114.154
141,255615,8.16485,113.09
142,265865,7.89297,111.433
143,276526,7.64088,110.16
144,287615,7.36332,108.794
145,299148,7.09463,107.622
146,311144,6.8248,106.199
147,323621,6.572,105.647
148,336598,6.30116,104.099
149,350095,6.0307,102.409
150,364134,5.7316,101.023
151,378736,5.44214,99.982
152,393923,5.16411,98.5084
153,409719,4.86587,97.0773
154,426149,4.59911,96.2609
155,443238,4.29972,94.5385
156,461012,4.01148,92.5789
157,479498,3.55845,90.9263
158,498726,3.02942,91.0184
159,518725,2.81319,89.9893
160,539526,2.61554,89.9826
161,561161,2.31968,88.1418
162,583663,2.06106,87.2188
163,607068,1.76366,86.6551
164,631411,1.47258,85.9159
165,656731,1.15652,83.9212
166,683066,0.890395,82.7086
167,710457,0.560948,81.663
168,738946,0.235087,80.3047
169,768578,-0.0343237,79.0404
170,799398,-0.30622,78.3623
171,831453,-0.561183,76.7902
172,864795,-0.835507,75.6856
173,899473,-1.11946,74.8567
174,935542,-1.45225,73.3105
175,973057,-1.69626,73.7787
176,1.01208e+06,-1.92489,71.0832
177,1.05266e+06,-2.21227,69.1817
178,1.09487e+06,-2.48827,68.1864
179,1.13878e+06,-2.75259,67.1633
180,1.18444e+06,-3.00722,65.3665
181,1.23194e+06,-3.24894,64.0914
182,1.28134e+06,-3.49721,62.6045
183,1.33272e+06,-3.78367,61.8215
184,1.38616e+06,-4.00707,59.8977
185,1.44175e+06,-4.23499,58.1857
186,1.49956e+06,-4.45442,57.4848
187,1.55969e+06,-4.67087,56.1146
188,1.62224e+06,-4.86387,54.8443
189,1.68729e+06,-5.03627,53.4834
190,1.75495e+06,-5.2405,51.9481
191,1.82532e+06,-5.39276,50.9771
192,1.89852e+06,-5.53851,50.0762
193,1.97465e+06,-5.72246,48.6962
194,2.05383e+06,-5.83653,46.7797
195,2.13619e+06,-5.95311,45.7711
196,2.22185e+06,-6.06831,44.8013
197,2.31095e+06,-6.12774,42.7811
198,2.40362e+06,-6.25732,41.6588
199,2.5e+06,-6.3144,40.4606
